t,f_05,f_1,f_2,f_5,f_10,f_20,f_50
0.0160320641282565,47302.3098346502,23691.0887326967,11856.1281516356,4694.88017429197,2346.31517986749,1181.20536254447,498.529411764705
0.0164328657314629,50296.8451068274,25091.1661191927,12524.3182164456,5006.43430520728,2493.99900694229,1291.92810457516,498.529411764706
0.0168336673346693,53297.3003620931,26655.6801134632,13309.2105263158,5295.27705092233,2689.89896638703,1293.73521810223,498.529411764706
0.0172344689378758,56298.3290373086,28090.1873502708,14105.6360789547,5624.64568847327,2822.72506980361,1415.96578567458,500.082916695568
0.0176352705410822,59428.2667158889,29689.5471609573,14868.8957843846,5893.57298474946,2922.39826356538,1490.68627450981,560.734570250547
0.0180360721442886,62497.0372126101,31272.9317360597,15605.0418405413,6224.9995976165,3090.64629139481,1515.95507419423,608.848294508805
0.018436873747495,65688.7516444536,32865.9159406939,16352.6607811211,6479.56239509166,3256.14088528731,1590.06535947712,633.052877444652
0.0188376753507014,67409.4504980613,33738.3669765006,16753.9089191555,6693.79740697939,3338.41365982921,1590.06535947712,620.095290442222
0.0192384769539078,68531.7708772025,34235.6265889724,17063.6272581236,6744.7807283901,3315.67422494554,1637.58125534757,598.235294117647
0.0196392785571142,69660.2107996552,34787.7337093158,17355.3768773985,6846.57266296743,3389.8406374502,1705.12400992541,598.235294117647
0.0200400801603206,70728.4236710726,35270.327907914,17609.3796080732,6978.72166818946,3412.54532646682,1635.92223449641,601.114277207586
0.0204408817635271,71806.2619447763,35852.3875626932,17848.0846939949,7046.9268892516,3569.83743750891,1751.38612474242,675.176109877335
0.0208416833667335,72927.869066203,36385.9269444579,18091.4955956547,7191.91817559477,3568.53310708132,1750.59835107335,697.900395272299
0.0212424849699399,73936.2197296831,36881.93780626,18385.8051553924,7371.62041754849,3644.2635893796,1754.85587268776,763.248383646634
0.0216432865731463,74945.7849935873,37402.0367498849,18642.7097028776,7407.75693956371,3662.75068791038,1788.79251645428,713.550382534923
0.0220440881763527,76079.2393221749,37962.0611830186,18873.1134592026,7463.7452609862,3647.45913724178,1820.8107532387,657.270526910737
0.0224448897795591,77096.3136184608,38535.1093928292,19189.2544689636,7593.22652213006,3776.56794047263,1889.39835311799,598.445291294534
0.0228456913827655,78175.2342030707,39004.2781252149,19494.0204312726,7753.01575968737,3788.99609251683,1797.86240918692,653.469062992973
0.0232464929859719,79233.7317740578,39606.951216301,19712.9489226837,7817.21661151502,3856.367003831,1886.9112176591,704.501732529608
0.0236472945891784,80359.2526741193,40119.0279687581,19975.4713915808,7903.36104408185,3981.34537080953,1914.12086032994,787.385003214981
0.0240480961923848,81401.108173622,40594.0295101241,20297.1574546524,8055.64076375052,3951.68810927286,1926.72801490213,791.55318015401
0.0244488977955912,82424.3751174295,41189.5809055221,20497.7993960799,8127.63858300238,4049.73619625707,1987.5816993464,755.759518126095
0.0248496993987976,83561.6746654188,41716.569215521,20824.9913059491,8233.73485041225,4145.00102927372,1991.25317089445,758.472603357424
0.025250501002004,84669.2770880734,42239.1878075024,21060.1177288151,8401.733235655,4128.03946502001,1988.5190670977,767.637755359155
0.0256513026052104,85833.3474522562,42798.1622518073,21414.781978942,8400.99714896683,4147.50296074195,2034.81843316748,715.546703195579
0.0260521042084168,86695.9423251848,43484.690286249,21650.8938825333,8611.66651247771,4299.90757546688,2110.22035813938,795.747646311867
0.0264529058116233,84564.0260213111,42368.3154803199,21221.9564242465,8539.20492108715,4283.14496302973,2068.10475081201,797.647058823531
0.0268537074148297,85805.0821001635,42864.687049014,21416.0017416568,8517.63723548122,4194.50175425231,2141.06667214769,798.2057076723
0.0272545090180361,87330.2439407571,43626.7986921771,21803.3411288214,8632.17129349738,4261.02698840682,2127.52999737122,823.256108446965
0.0276553106212425,88872.1159134801,44412.3150844796,22122.2079752534,8790.90291024007,4371.16564215986,2182.51810127179,845.389008011206
0.0280561122244489,90376.706651384,45183.6565454824,22461.5292586546,8880.34816038864,4388.40851690864,2293.06104716611,822.59329195265
0.0284569138276553,91814.3947826348,45897.2073761627,22847.7538682677,9158.84728957572,4389.88232518431,2261.54633016448,813.491656247807
0.0288577154308617,93395.5724105206,46648.6794333143,23231.7402793457,9193.43864715656,4461.26014266756,2360.54232032591,797.647058823528
0.0292585170340681,94968.6093340763,47421.0970386819,23623.8391831319,9419.72939002951,4680.92752528378,2357.8889896634,836.643917451627
0.0296593186372745,96433.2129500906,48230.5078375225,24017.8712641296,9584.28089374196,4742.35832800137,2383.74490462026,895.971073241595
0.030060120240481,97956.6281141488,48918.644037478,24417.2843081545,9611.33461272859,4780.17978704694,2490.45294647522,924.816217594631
0.0304609218436874,99547.3291200971,49772.3140925371,24803.4737901236,9871.87677557109,4789.21173086979,2451.18413124465,935.239547894712
0.0308617234468938,101075.003252262,50401.7780042817,25152.1758656099,9987.83623211143,4860.66248299792,2544.01235762109,890.505723187062
0.0312625250501002,102581.170626718,51253.5470160167,25565.7594336938,10132.6940965251,4984.48174713437,2586.95478542984,849.419284363987
0.0316633266533066,104104.89120351,52031.2723270348,25999.2449609717,10280.7449648999,5103.71144526883,2586.72713571069,921.966496884676
0.032064128256513,105716.228622322,52777.968191189,26316.2663586584,10526.2773673207,5162.64690323103,2682.74372430562,997.058823529408
0.0324649298597194,107213.107638391,53566.983064183,26793.654002205,10593.442032251,5223.11051849072,2603.11747739986,997.058823529408
0.0328657314629259,108720.872573769,54331.4295977857,27070.1980477628,10778.6961612924,5337.19052742748,2773.79414521289,997.963746641623
0.0332665330661323,110357.719208017,55065.2794241079,27551.1029827616,10900.5614234961,5381.5496963533,2817.44862702765,1000.43416933411
0.0336673346693387,111816.241014479,55842.6140200192,27894.9857587719,11080.7574448523,5392.27076120065,2801.48998285566,1022.05532700886
